Date,Product_Code,Warehouse,Product_Category,Order_Demand,month,quarter,year,season,is_holiday_season,lag_1,lag_2,lag_3,lag_6,rolling_mean_3,rolling_mean_6,Unit_Price,Revenue
2013-12-01,Product_0336,Whse_J,Category_021,51.0,12,4,2013,Winter,1,16.0,46.0,8.0,48.0,23.333333333333332,23.166666666666668,112.34,5729.34
2014-01-01,Product_0336,Whse_J,Category_021,23.0,1,1,2014,Winter,0,51.0,16.0,46.0,18.0,37.666666666666664,23.666666666666668,114.78,2639.94
2014-02-01,Product_0336,Whse_J,Category_021,21.0,2,1,2014,Winter,0,23.0,51.0,16.0,3.0,30.0,24.5,115.2,2419.2000000000003
2014-03-01,Product_0336,Whse_J,Category_021,16.0,3,1,2014,Spring,0,21.0,23.0,51.0,8.0,31.666666666666668,27.5,102.35,1637.6
2014-04-01,Product_0336,Whse_J,Category_021,15.0,4,2,2014,Spring,0,16.0,21.0,23.0,46.0,20.0,28.833333333333332,104.82,1572.3
2014-05-01,Product_0336,Whse_J,Category_021,25.0,5,2,2014,Spring,0,15.0,16.0,21.0,16.0,17.333333333333332,23.666666666666668,108.06,2701.5
2014-06-01,Product_0336,Whse_J,Category_021,28.0,6,2,2014,Summer,0,25.0,15.0,16.0,51.0,18.666666666666668,25.166666666666668,95.94,2686.3199999999997
2014-07-01,Product_0336,Whse_J,Category_021,7.0,7,3,2014,Summer,0,28.0,25.0,15.0,23.0,22.666666666666668,21.333333333333332,97.16,680.12
2014-08-01,Product_0336,Whse_J,Category_021,6.0,8,3,2014,Summer,0,7.0,28.0,25.0,21.0,20.0,18.666666666666668,94.05,564.3
2014-09-01,Product_0336,Whse_J,Category_021,53.0,9,3,2014,Autumn,0,6.0,7.0,28.0,16.0,13.666666666666666,16.166666666666668,104.17,5521.01
2014-10-01,Product_0336,Whse_J,Category_021,29.0,10,4,2014,Autumn,0,53.0,6.0,7.0,15.0,22.0,22.333333333333332,106.83,3098.07
2014-11-01,Product_0336,Whse_J,Category_021,11.0,11,4,2014,Autumn,1,29.0,53.0,6.0,25.0,29.333333333333332,24.666666666666668,99.44,1093.84
2014-12-01,Product_0336,Whse_J,Category_021,74.0,12,4,2014,Winter,1,11.0,29.0,53.0,28.0,31.0,22.333333333333332,112.79,8346.460000000001
2015-01-01,Product_0336,Whse_J,Category_021,7.0,1,1,2015,Winter,0,74.0,11.0,29.0,7.0,38.0,30.0,109.76,768.32
2015-02-01,Product_0336,Whse_J,Category_021,39.0,2,1,2015,Winter,0,7.0,74.0,11.0,6.0,30.666666666666668,30.0,111.12,4333.68
2015-03-01,Product_0336,Whse_J,Category_021,44.0,3,1,2015,Spring,0,39.0,7.0,74.0,53.0,40.0,35.5,99.47,4376.68
2015-04-01,Product_0336,Whse_J,Category_021,31.0,4,2,2015,Spring,0,44.0,39.0,7.0,29.0,30.0,34.0,102.77,3185.87
2015-05-01,Product_0336,Whse_J,Category_021,2.0,5,2,2015,Spring,0,31.0,44.0,39.0,11.0,38.0,34.333333333333336,108.28,216.56
2015-06-01,Product_0336,Whse_J,Category_021,13.0,6,2,2015,Summer,0,2.0,31.0,44.0,74.0,25.666666666666668,32.833333333333336,97.78,1271.14
2015-07-01,Product_0336,Whse_J,Category_021,29.0,7,3,2015,Summer,0,13.0,2.0,31.0,7.0,15.333333333333334,22.666666666666668,92.39,2679.31
2015-08-01,Product_0336,Whse_J,Category_021,99.0,8,3,2015,Summer,0,29.0,13.0,2.0,39.0,14.666666666666666,26.333333333333332,102.57,10154.429999999998
2015-09-01,Product_0336,Whse_J,Category_021,11.0,9,3,2015,Autumn,0,99.0,29.0,13.0,44.0,47.0,36.333333333333336,107.91,1187.01
2015-10-01,Product_0336,Whse_J,Category_021,57.0,10,4,2015,Autumn,0,11.0,99.0,29.0,31.0,46.333333333333336,30.833333333333332,106.48,6069.360000000001
2015-11-01,Product_0336,Whse_J,Category_021,18.0,11,4,2015,Autumn,1,57.0,11.0,99.0,2.0,55.666666666666664,35.166666666666664,107.99,1943.82
2015-12-01,Product_0336,Whse_J,Category_021,30.0,12,4,2015,Winter,1,18.0,57.0,11.0,13.0,28.666666666666668,37.833333333333336,111.61,3348.3
2016-01-01,Product_0336,Whse_J,Category_021,16.0,1,1,2016,Winter,0,30.0,18.0,57.0,29.0,35.0,40.666666666666664,116.82,1869.12
2016-02-01,Product_0336,Whse_J,Category_021,16.0,2,1,2016,Winter,0,16.0,30.0,18.0,99.0,21.333333333333332,38.5,113.84,1821.44
2016-03-01,Product_0336,Whse_J,Category_021,27.0,3,1,2016,Spring,0,16.0,16.0,30.0,11.0,20.666666666666668,24.666666666666668,101.67,2745.09
2016-04-01,Product_0336,Whse_J,Category_021,320.0,4,2,2016,Spring,0,27.0,16.0,16.0,57.0,19.666666666666668,27.333333333333332,107.7,34464.0
2016-05-01,Product_0336,Whse_J,Category_021,2.0,5,2,2016,Spring,0,320.0,27.0,16.0,18.0,121.0,71.16666666666667,108.71,217.42
2016-06-01,Product_0336,Whse_J,Category_021,100.0,6,2,2016,Summer,0,2.0,320.0,27.0,30.0,116.33333333333333,68.5,101.67,10167.0
2016-07-01,Product_0336,Whse_J,Category_021,6.0,7,3,2016,Summer,0,100.0,2.0,320.0,16.0,140.66666666666666,80.16666666666667,100.17,601.02
2016-08-01,Product_0336,Whse_J,Category_021,3.0,8,3,2016,Summer,0,6.0,100.0,2.0,16.0,36.0,78.5,96.43,289.29
2016-09-01,Product_0336,Whse_J,Category_021,15.0,9,3,2016,Autumn,0,3.0,6.0,100.0,27.0,36.333333333333336,76.33333333333333,108.36,1625.4
2016-10-01,Product_0336,Whse_J,Category_021,47.0,10,4,2016,Autumn,0,15.0,3.0,6.0,320.0,8.0,74.33333333333333,107.41,5048.2699999999995
2016-11-01,Product_0336,Whse_J,Category_021,5.0,11,4,2016,Autumn,1,47.0,15.0,3.0,2.0,21.666666666666668,28.833333333333332,106.09,530.45
2016-12-01,Product_0336,Whse_J,Category_021,56.0,12,4,2016,Winter,1,5.0,47.0,15.0,100.0,22.333333333333332,29.333333333333332,113.67,6365.52
2012-09-01,Product_0337,Whse_A,Category_021,36.0,9,3,2012,Autumn,0,18.0,18.0,14.0,78.0,16.666666666666668,26.333333333333332,112.1,4035.6
2012-10-01,Product_0337,Whse_A,Category_021,37.0,10,4,2012,Autumn,0,36.0,18.0,18.0,8.0,24.0,19.333333333333332,107.95,3994.15
2012-11-01,Product_0337,Whse_A,Category_021,26.0,11,4,2012,Autumn,1,37.0,36.0,18.0,22.0,30.333333333333332,24.166666666666668,108.24,2814.24
2012-12-01,Product_0337,Whse_A,Category_021,26.0,12,4,2012,Winter,1,26.0,37.0,36.0,14.0,33.0,24.833333333333332,114.84,2985.84
2013-01-01,Product_0337,Whse_A,Category_021,14.0,1,1,2013,Winter,0,26.0,26.0,37.0,18.0,29.666666666666668,26.833333333333332,107.59,1506.26
2013-02-01,Product_0337,Whse_A,Category_021,29.0,2,1,2013,Winter,0,14.0,26.0,26.0,18.0,22.0,26.166666666666668,104.29,3024.4100000000003
2013-03-01,Product_0337,Whse_A,Category_021,4.0,3,1,2013,Spring,0,29.0,14.0,26.0,36.0,23.0,28.0,102.66,410.64
2013-04-01,Product_0337,Whse_A,Category_021,25.0,4,2,2013,Spring,0,4.0,29.0,14.0,37.0,15.666666666666666,22.666666666666668,105.62,2640.5
2013-05-01,Product_0337,Whse_A,Category_021,48.0,5,2,2013,Spring,0,25.0,4.0,29.0,26.0,19.333333333333332,20.666666666666668,102.24,4907.5199999999995
2013-06-01,Product_0337,Whse_A,Category_021,13.0,6,2,2013,Summer,0,48.0,25.0,4.0,26.0,25.666666666666668,24.333333333333332,94.68,1230.8400000000001
2013-07-01,Product_0337,Whse_A,Category_021,13.0,7,3,2013,Summer,0,13.0,48.0,25.0,14.0,28.666666666666668,22.166666666666668,96.05,1248.6499999999999
2013-08-01,Product_0337,Whse_A,Category_021,52.0,8,3,2013,Summer,0,13.0,13.0,48.0,29.0,24.666666666666668,22.0,95.24,4952.48
2013-09-01,Product_0337,Whse_A,Category_021,52.0,9,3,2013,Autumn,0,52.0,13.0,13.0,4.0,26.0,25.833333333333332,103.99,5407.48
2013-10-01,Product_0337,Whse_A,Category_021,134.0,10,4,2013,Autumn,0,52.0,52.0,13.0,25.0,39.0,33.833333333333336,102.25,13701.5
2013-11-01,Product_0337,Whse_A,Category_021,38.0,11,4,2013,Autumn,1,134.0,52.0,52.0,48.0,79.33333333333333,52.0,106.4,4043.2000000000003
2014-01-01,Product_0337,Whse_A,Category_021,29.0,1,1,2014,Winter,0,38.0,134.0,52.0,13.0,74.66666666666667,50.333333333333336,109.25,3168.25
2014-02-01,Product_0337,Whse_A,Category_021,74.0,2,1,2014,Winter,0,29.0,38.0,134.0,13.0,67.0,53.0,113.19,8376.06
2014-03-01,Product_0337,Whse_A,Category_021,23.0,3,1,2014,Spring,0,74.0,29.0,38.0,52.0,47.0,63.166666666666664,99.84,2296.32
2014-04-01,Product_0337,Whse_A,Category_021,30.0,4,2,2014,Spring,0,23.0,74.0,29.0,52.0,42.0,58.333333333333336,103.64,3109.2
2014-05-01,Product_0337,Whse_A,Category_021,12.0,5,2,2014,Spring,0,30.0,23.0,74.0,134.0,42.333333333333336,54.666666666666664,102.73,1232.76
2014-06-01,Product_0337,Whse_A,Category_021,11.0,6,2,2014,Summer,0,12.0,30.0,23.0,38.0,21.666666666666668,34.333333333333336,99.91,1099.01
2014-07-01,Product_0337,Whse_A,Category_021,24.0,7,3,2014,Summer,0,11.0,12.0,30.0,29.0,17.666666666666668,29.833333333333332,100.33,2407.92
2014-08-01,Product_0337,Whse_A,Category_021,21.0,8,3,2014,Summer,0,24.0,11.0,12.0,74.0,15.666666666666666,29.0,100.64,2113.44
2014-09-01,Product_0337,Whse_A,Category_021,8.0,9,3,2014,Autumn,0,21.0,24.0,11.0,23.0,18.666666666666668,20.166666666666668,108.58,868.64
2014-10-01,Product_0337,Whse_A,Category_021,131.0,10,4,2014,Autumn,0,8.0,21.0,24.0,30.0,17.666666666666668,17.666666666666668,107.66,14103.46
2014-11-01,Product_0337,Whse_A,Category_021,38.0,11,4,2014,Autumn,1,131.0,8.0,21.0,12.0,53.333333333333336,34.5,106.88,4061.4399999999996
2014-12-01,Product_0337,Whse_A,Category_021,7.0,12,4,2014,Winter,1,38.0,131.0,8.0,11.0,59.0,38.833333333333336,108.86,762.02
2015-01-01,Product_0337,Whse_A,Category_021,7.0,1,1,2015,Winter,0,7.0,38.0,131.0,24.0,58.666666666666664,38.166666666666664,113.91,797.37
2015-02-01,Product_0337,Whse_A,Category_021,37.0,2,1,2015,Winter,0,7.0,7.0,38.0,21.0,17.333333333333332,35.333333333333336,108.76,4024.1200000000003
2015-03-01,Product_0337,Whse_A,Category_021,67.0,3,1,2015,Spring,0,37.0,7.0,7.0,8.0,17.0,38.0,101.95,6830.650000000001
2015-04-01,Product_0337,Whse_A,Category_021,38.0,4,2,2015,Spring,0,67.0,37.0,7.0,131.0,37.0,47.833333333333336,100.19,3807.22
2015-05-01,Product_0337,Whse_A,Category_021,77.0,5,2,2015,Spring,0,38.0,67.0,37.0,38.0,47.333333333333336,32.333333333333336,100.13,7710.009999999999
2015-06-01,Product_0337,Whse_A,Category_021,12.0,6,2,2015,Summer,0,77.0,38.0,67.0,7.0,60.666666666666664,38.833333333333336,97.8,1173.6
2015-07-01,Product_0337,Whse_A,Category_021,175.0,7,3,2015,Summer,0,12.0,77.0,38.0,7.0,42.333333333333336,39.666666666666664,98.05,17158.75
2015-08-01,Product_0337,Whse_A,Category_021,97.0,8,3,2015,Summer,0,175.0,12.0,77.0,37.0,88.0,67.66666666666667,96.33,9344.01
2015-09-01,Product_0337,Whse_A,Category_021,73.0,9,3,2015,Autumn,0,97.0,175.0,12.0,67.0,94.66666666666667,77.66666666666667,106.01,7738.7300000000005
2015-10-01,Product_0337,Whse_A,Category_021,91.0,10,4,2015,Autumn,0,73.0,97.0,175.0,38.0,115.0,78.66666666666667,106.43,9685.130000000001
2015-11-01,Product_0337,Whse_A,Category_021,57.0,11,4,2015,Autumn,1,91.0,73.0,97.0,77.0,87.0,87.5,104.2,5939.400000000001
2015-12-01,Product_0337,Whse_A,Category_021,109.0,12,4,2015,Winter,1,57.0,91.0,73.0,12.0,73.66666666666667,84.16666666666667,118.71,12939.39
2016-01-01,Product_0337,Whse_A,Category_021,86.0,1,1,2016,Winter,0,109.0,57.0,91.0,175.0,85.66666666666667,100.33333333333333,112.19,9648.34
2016-02-01,Product_0337,Whse_A,Category_021,40.0,2,1,2016,Winter,0,86.0,109.0,57.0,97.0,84.0,85.5,111.47,4458.8
2016-03-01,Product_0337,Whse_A,Category_021,86.0,3,1,2016,Spring,0,40.0,86.0,109.0,73.0,78.33333333333333,76.0,100.76,8665.36
2016-04-01,Product_0337,Whse_A,Category_021,72.0,4,2,2016,Spring,0,86.0,40.0,86.0,91.0,70.66666666666667,78.16666666666667,103.28,7436.16
2016-05-01,Product_0337,Whse_A,Category_021,108.0,5,2,2016,Spring,0,72.0,86.0,40.0,57.0,66.0,75.0,103.59,11187.720000000001
2016-06-01,Product_0337,Whse_A,Category_021,61.0,6,2,2016,Summer,0,108.0,72.0,86.0,109.0,88.66666666666667,83.5,98.73,6022.530000000001
2016-07-01,Product_0337,Whse_A,Category_021,53.0,7,3,2016,Summer,0,61.0,108.0,72.0,86.0,80.33333333333333,75.5,102.94,5455.82
2016-08-01,Product_0337,Whse_A,Category_021,18.0,8,3,2016,Summer,0,53.0,61.0,108.0,40.0,74.0,70.0,93.7,1686.6000000000001
2016-09-01,Product_0337,Whse_A,Category_021,35.0,9,3,2016,Autumn,0,18.0,53.0,61.0,86.0,44.0,66.33333333333333,104.73,3665.55
2016-10-01,Product_0337,Whse_A,Category_021,51.0,10,4,2016,Autumn,0,35.0,18.0,53.0,72.0,35.333333333333336,57.833333333333336,108.2,5518.2
2016-11-01,Product_0337,Whse_A,Category_021,117.0,11,4,2016,Autumn,1,51.0,35.0,18.0,108.0,34.666666666666664,54.333333333333336,103.09,12061.53
2016-12-01,Product_0337,Whse_A,Category_021,119.0,12,4,2016,Winter,1,117.0,51.0,35.0,61.0,67.66666666666667,55.833333333333336,105.92,12604.48
2012-07-01,Product_0337,Whse_J,Category_021,152.0,7,3,2012,Summer,0,157.0,194.0,24.0,61.0,125.0,143.0,97.66,14844.32
2012-08-01,Product_0337,Whse_J,Category_021,173.0,8,3,2012,Summer,0,152.0,157.0,194.0,108.0,167.66666666666666,158.16666666666666,97.03,16786.19
2012-09-01,Product_0337,Whse_J,Category_021,36.0,9,3,2012,Autumn,0,173.0,152.0,157.0,314.0,160.66666666666666,169.0,104.37,3757.32
2012-10-01,Product_0337,Whse_J,Category_021,141.0,10,4,2012,Autumn,0,36.0,173.0,152.0,24.0,120.33333333333333,122.66666666666667,102.47,14448.27
2012-11-01,Product_0337,Whse_J,Category_021,147.0,11,4,2012,Autumn,1,141.0,36.0,173.0,194.0,116.66666666666667,142.16666666666666,105.36,15487.92
2012-12-01,Product_0337,Whse_J,Category_021,142.0,12,4,2012,Winter,1,147.0,141.0,36.0,157.0,108.0,134.33333333333334,114.89,16314.38
2013-01-01,Product_0337,Whse_J,Category_021,117.0,1,1,2013,Winter,0,142.0,147.0,141.0,152.0,143.33333333333334,131.83333333333334,116.62,13644.54
2013-02-01,Product_0337,Whse_J,Category_021,128.0,2,1,2013,Winter,0,117.0,142.0,147.0,173.0,135.33333333333334,126.0,115.51,14785.28
2013-03-01,Product_0337,Whse_J,Category_021,50.0,3,1,2013,Spring,0,128.0,117.0,142.0,36.0,129.0,118.5,103.51,5175.5
2013-04-01,Product_0337,Whse_J,Category_021,21.0,4,2,2013,Spring,0,50.0,128.0,117.0,141.0,98.33333333333333,120.83333333333333,108.22,2272.62
2013-05-01,Product_0337,Whse_J,Category_021,51.0,5,2,2013,Spring,0,21.0,50.0,128.0,147.0,66.33333333333333,100.83333333333333,110.21,5620.71
2013-06-01,Product_0337,Whse_J,Category_021,146.0,6,2,2013,Summer,0,51.0,21.0,50.0,142.0,40.666666666666664,84.83333333333333,99.5,14527.0
2013-07-01,Product_0337,Whse_J,Category_021,309.0,7,3,2013,Summer,0,146.0,51.0,21.0,117.0,72.66666666666667,85.5,96.02,29670.18
2013-08-01,Product_0337,Whse_J,Category_021,253.0,8,3,2013,Summer,0,309.0,146.0,51.0,128.0,168.66666666666666,117.5,102.86,26023.579999999998
2013-09-01,Product_0337,Whse_J,Category_021,32.0,9,3,2013,Autumn,0,253.0,309.0,146.0,50.0,236.0,138.33333333333334,102.35,3275.2
2013-10-01,Product_0337,Whse_J,Category_021,157.0,10,4,2013,Autumn,0,32.0,253.0,309.0,21.0,198.0,135.33333333333334,103.36,16227.52
2013-11-01,Product_0337,Whse_J,Category_021,37.0,11,4,2013,Autumn,1,157.0,32.0,253.0,51.0,147.33333333333334,158.0,99.55,3683.35
2013-12-01,Product_0337,Whse_J,Category_021,109.0,12,4,2013,Winter,1,37.0,157.0,32.0,146.0,75.33333333333333,155.66666666666666,113.76,12399.84
2014-01-01,Product_0337,Whse_J,Category_021,283.0,1,1,2014,Winter,0,109.0,37.0,157.0,309.0,101.0,149.5,103.6,29318.8
2014-02-01,Product_0337,Whse_J,Category_021,268.0,2,1,2014,Winter,0,283.0,109.0,37.0,253.0,143.0,145.16666666666666,114.65,30726.2
2014-03-01,Product_0337,Whse_J,Category_021,191.0,3,1,2014,Spring,0,268.0,283.0,109.0,32.0,220.0,147.66666666666666,108.68,20757.88
2014-04-01,Product_0337,Whse_J,Category_021,80.0,4,2,2014,Spring,0,191.0,268.0,283.0,157.0,247.33333333333334,174.16666666666666,108.43,8674.400000000001
2014-05-01,Product_0337,Whse_J,Category_021,46.0,5,2,2014,Spring,0,80.0,191.0,268.0,37.0,179.66666666666666,161.33333333333334,99.17,4561.82
2014-06-01,Product_0337,Whse_J,Category_021,40.0,6,2,2014,Summer,0,46.0,80.0,191.0,109.0,105.66666666666667,162.83333333333334,93.43,3737.2000000000003
2014-07-01,Product_0337,Whse_J,Category_021,208.0,7,3,2014,Summer,0,40.0,46.0,80.0,283.0,55.333333333333336,151.33333333333334,97.06,20188.48
2014-08-01,Product_0337,Whse_J,Category_021,42.0,8,3,2014,Summer,0,208.0,40.0,46.0,268.0,98.0,138.83333333333334,101.57,4265.94
2014-09-01,Product_0337,Whse_J,Category_021,44.0,9,3,2014,Autumn,0,42.0,208.0,40.0,191.0,96.66666666666667,101.16666666666667,110.01,4840.4400000000005
2014-10-01,Product_0337,Whse_J,Category_021,107.0,10,4,2014,Autumn,0,44.0,42.0,208.0,80.0,98.0,76.66666666666667,108.3,11588.1
2014-11-01,Product_0337,Whse_J,Category_021,107.0,11,4,2014,Autumn,1,107.0,44.0,42.0,46.0,64.33333333333333,81.16666666666667,107.86,11541.02
2014-12-01,Product_0337,Whse_J,Category_021,44.0,12,4,2014,Winter,1,107.0,107.0,44.0,40.0,86.0,91.33333333333333,119.22,5245.68
2015-01-01,Product_0337,Whse_J,Category_021,91.0,1,1,2015,Winter,0,44.0,107.0,107.0,208.0,86.0,92.0,109.74,9986.34
2015-02-01,Product_0337,Whse_J,Category_021,66.0,2,1,2015,Winter,0,91.0,44.0,107.0,42.0,80.66666666666667,72.5,108.73,7176.18
2015-03-01,Product_0337,Whse_J,Category_021,355.0,3,1,2015,Spring,0,66.0,91.0,44.0,44.0,67.0,76.5,99.41,35290.549999999996
2015-04-01,Product_0337,Whse_J,Category_021,10.0,4,2,2015,Spring,0,355.0,66.0,91.0,107.0,170.66666666666666,128.33333333333334,104.43,1044.3000000000002
2015-05-01,Product_0337,Whse_J,Category_021,133.0,5,2,2015,Spring,0,10.0,355.0,66.0,107.0,143.66666666666666,112.16666666666667,102.53,13636.49
2015-06-01,Product_0337,Whse_J,Category_021,92.0,6,2,2015,Summer,0,133.0,10.0,355.0,44.0,166.0,116.5,101.41,9329.72
2015-07-01,Product_0337,Whse_J,Category_021,152.0,7,3,2015,Summer,0,92.0,133.0,10.0,91.0,78.33333333333333,124.5,97.63,14839.759999999998
2015-08-01,Product_0337,Whse_J,Category_021,38.0,8,3,2015,Summer,0,152.0,92.0,133.0,66.0,125.66666666666667,134.66666666666666,100.83,3831.54
2015-09-01,Product_0337,Whse_J,Category_021,5.0,9,3,2015,Autumn,0,38.0,152.0,92.0,355.0,94.0,130.0,104.96,524.8
2015-10-01,Product_0337,Whse_J,Category_021,225.0,10,4,2015,Autumn,0,5.0,38.0,152.0,10.0,65.0,71.66666666666667,105.66,23773.5
2015-11-01,Product_0337,Whse_J,Category_021,44.0,11,4,2015,Autumn,1,225.0,5.0,38.0,133.0,89.33333333333333,107.5,105.96,4662.24
2015-12-01,Product_0337,Whse_J,Category_021,117.0,12,4,2015,Winter,1,44.0,225.0,5.0,92.0,91.33333333333333,92.66666666666667,105.65,12361.050000000001
2016-01-01,Product_0337,Whse_J,Category_021,152.0,1,1,2016,Winter,0,117.0,44.0,225.0,152.0,128.66666666666666,96.83333333333333,110.87,16852.24
2016-02-01,Product_0337,Whse_J,Category_021,63.0,2,1,2016,Winter,0,152.0,117.0,44.0,38.0,104.33333333333333,96.83333333333333,113.21,7132.23
2016-03-01,Product_0337,Whse_J,Category_021,297.0,3,1,2016,Spring,0,63.0,152.0,117.0,5.0,110.66666666666667,101.0,100.03,29708.91
2016-04-01,Product_0337,Whse_J,Category_021,113.0,4,2,2016,Spring,0,297.0,63.0,152.0,225.0,170.66666666666666,149.66666666666666,108.99,12315.869999999999
2016-06-01,Product_0337,Whse_J,Category_021,142.0,6,2,2016,Summer,0,113.0,297.0,63.0,44.0,157.66666666666666,131.0,98.98,14055.16
2016-07-01,Product_0337,Whse_J,Category_021,50.0,7,3,2016,Summer,0,142.0,113.0,297.0,117.0,184.0,147.33333333333334,97.1,4855.0
2016-08-01,Product_0337,Whse_J,Category_021,204.0,8,3,2016,Summer,0,50.0,142.0,113.0,152.0,101.66666666666667,136.16666666666666,97.01,19790.04
2016-09-01,Product_0337,Whse_J,Category_021,8.0,9,3,2016,Autumn,0,204.0,50.0,142.0,63.0,132.0,144.83333333333334,110.54,884.32
2016-10-01,Product_0337,Whse_J,Category_021,3.0,10,4,2016,Autumn,0,8.0,204.0,50.0,297.0,87.33333333333333,135.66666666666666,103.55,310.65
2016-11-01,Product_0337,Whse_J,Category_021,160.0,11,4,2016,Autumn,1,3.0,8.0,204.0,113.0,71.66666666666667,86.66666666666667,107.13,17140.8
2016-12-01,Product_0337,Whse_J,Category_021,24.0,12,4,2016,Winter,1,160.0,3.0,8.0,142.0,57.0,94.5,114.28,2742.7200000000003
2012-09-01,Product_0337,Whse_S,Category_021,42.0,9,3,2012,Autumn,0,46.0,31.0,37.0,6.0,38.0,30.333333333333332,94.79,3981.1800000000003
2012-12-01,Product_0337,Whse_S,Category_021,1.0,12,4,2012,Winter,1,42.0,46.0,31.0,2.0,39.666666666666664,36.333333333333336,100.72,100.72
2013-01-01,Product_0337,Whse_S,Category_021,10.0,1,1,2013,Winter,0,1.0,42.0,46.0,60.0,29.666666666666668,36.166666666666664,102.19,1021.9
2013-02-01,Product_0337,Whse_S,Category_021,122.0,2,1,2013,Winter,0,10.0,1.0,42.0,37.0,17.666666666666668,27.833333333333332,99.63,12154.859999999999
2013-03-01,Product_0337,Whse_S,Category_021,1.0,3,1,2013,Spring,0,122.0,10.0,1.0,31.0,44.333333333333336,42.0,95.88,95.88
2013-04-01,Product_0337,Whse_S,Category_021,26.0,4,2,2013,Spring,0,1.0,122.0,10.0,46.0,44.333333333333336,37.0,90.65,2356.9
2013-05-01,Product_0337,Whse_S,Category_021,16.0,5,2,2013,Spring,0,26.0,1.0,122.0,42.0,49.666666666666664,33.666666666666664,92.14,1474.24
2013-06-01,Product_0337,Whse_S,Category_021,84.0,6,2,2013,Summer,0,16.0,26.0,1.0,1.0,14.333333333333334,29.333333333333332,93.31,7838.04
2013-07-01,Product_0337,Whse_S,Category_021,267.0,7,3,2013,Summer,0,84.0,16.0,26.0,10.0,42.0,43.166666666666664,90.07,24048.69
2013-10-01,Product_0337,Whse_S,Category_021,130.0,10,4,2013,Autumn,0,267.0,84.0,16.0,122.0,122.33333333333333,86.0,93.5,12155.0
2013-11-01,Product_0337,Whse_S,Category_021,6.0,11,4,2013,Autumn,1,130.0,267.0,84.0,1.0,160.33333333333334,87.33333333333333,96.79,580.74
2013-12-01,Product_0337,Whse_S,Category_021,7.0,12,4,2013,Winter,1,6.0,130.0,267.0,26.0,134.33333333333334,88.16666666666667,102.47,717.29
2014-01-01,Product_0337,Whse_S,Category_021,19.0,1,1,2014,Winter,0,7.0,6.0,130.0,16.0,47.666666666666664,85.0,96.43,1832.17
2014-02-01,Product_0337,Whse_S,Category_021,15.0,2,1,2014,Winter,0,19.0,7.0,6.0,84.0,10.666666666666666,85.5,106.28,1594.2
2014-03-01,Product_0337,Whse_S,Category_021,138.0,3,1,2014,Spring,0,15.0,19.0,7.0,267.0,13.666666666666666,74.0,98.78,13631.64
2014-04-01,Product_0337,Whse_S,Category_021,32.0,4,2,2014,Spring,0,138.0,15.0,19.0,130.0,57.333333333333336,52.5,94.09,3010.88
2014-05-01,Product_0337,Whse_S,Category_021,6.0,5,2,2014,Spring,0,32.0,138.0,15.0,6.0,61.666666666666664,36.166666666666664,93.19,559.14
2014-06-01,Product_0337,Whse_S,Category_021,11.0,6,2,2014,Summer,0,6.0,32.0,138.0,7.0,58.666666666666664,36.166666666666664,90.06,990.6600000000001
2014-07-01,Product_0337,Whse_S,Category_021,34.0,7,3,2014,Summer,0,11.0,6.0,32.0,19.0,16.333333333333332,36.833333333333336,92.41,3141.94
2014-08-01,Product_0337,Whse_S,Category_021,23.0,8,3,2014,Summer,0,34.0,11.0,6.0,15.0,17.0,39.333333333333336,91.22,2098.06
2014-09-01,Product_0337,Whse_S,Category_021,104.0,9,3,2014,Autumn,0,23.0,34.0,11.0,138.0,22.666666666666668,40.666666666666664,97.26,10115.04
